"","Ano","Órgão Orçamentário","Função","Unidade Orçamentária","Programa","Ação","Localizador","Plano Orçamentário","Grupo de Despesa","Modalidade de Aplicação","Resultado Primário","Fonte","Subfunção","Projeto de Lei","Dotação Inicial","Dotação Atual","Empenhado","Liquidado","Pago"
"975",2017,"24000 - Ministério da Ciência, Tecnologia, Inovações e Comunicações","19 - Ciência e Tecnologia","24205 - Agência Espacial Brasileira","2056 - Política Espacial","20VB - Pesquisa e Desenvolvimento de Tecnologias para o Setor Espacial","0001 - Nacional","0002 - Desenvolvimento e Lançamento de Satélites Tecnológicos de Pequeno Porte","3 - Outras Despesas Correntes","90 - Aplicações Diretas","2 - Primária discricionária","100 - Recursos Ordinários","572 - Desenvolvimento Tecnológico e Engenharia",2261800,2214048,0,0,0,0
"976",2017,"24000 - Ministério da Ciência, Tecnologia, Inovações e Comunicações","19 - Ciência e Tecnologia","24205 - Agência Espacial Brasileira","2056 - Política Espacial","20VB - Pesquisa e Desenvolvimento de Tecnologias para o Setor Espacial","0001 - Nacional","0002 - Desenvolvimento e Lançamento de Satélites Tecnológicos de Pequeno Porte","4 - Investimentos","90 - Aplicações Diretas","2 - Primária discricionária","100 - Recursos Ordinários","572 - Desenvolvimento Tecnológico e Engenharia",86,86,0,0,0,0
"977",2017,"24000 - Ministério da Ciência, Tecnologia, Inovações e Comunicações","19 - Ciência e Tecnologia","24205 - Agência Espacial Brasileira","2056 - Política Espacial","20VB - Pesquisa e Desenvolvimento de Tecnologias para o Setor Espacial","0001 - Nacional","0003 - Desenvolvimento de Produtos e Processos Inovadores para o Setor Espacial e suas Aplicações","3 - Outras Despesas Correntes","90 - Aplicações Diretas","2 - Primária discricionária","100 - Recursos Ordinários","572 - Desenvolvimento Tecnológico e Engenharia",2505300,2452407,991.878,977.619,672.629,672.629
"978",2017,"24000 - Ministério da Ciência, Tecnologia, Inovações e Comunicações","19 - Ciência e Tecnologia","24205 - Agência Espacial Brasileira","2056 - Política Espacial","20VB - Pesquisa e Desenvolvimento de Tecnologias para o Setor Espacial","0001 - Nacional","0003 - Desenvolvimento de Produtos e Processos Inovadores para o Setor Espacial e suas Aplicações","4 - Investimentos","90 - Aplicações Diretas","2 - Primária discricionária","100 - Recursos Ordinários","572 - Desenvolvimento Tecnológico e Engenharia",1313000,1313000,145.791,75.521,34.848,34.848
"979",2017,"24000 - Ministério da Ciência, Tecnologia, Inovações e Comunicações","19 - Ciência e Tecnologia","24205 - Agência Espacial Brasileira","2056 - Política Espacial","20VB - Pesquisa e Desenvolvimento de Tecnologias para o Setor Espacial","0001 - Nacional","0004 - Pesquisa e Desenvolvimento em Tecnologias Associadas a Veículos Espaciais","3 - Outras Despesas Correntes","90 - Aplicações Diretas","2 - Primária discricionária","100 - Recursos Ordinários","572 - Desenvolvimento Tecnológico e Engenharia",1630000,1595586,400,233.795,162.28,162.146
"980",2017,"24000 - Ministério da Ciência, Tecnologia, Inovações e Comunicações","19 - Ciência e Tecnologia","24205 - Agência Espacial Brasileira","2056 - Política Espacial","20VB - Pesquisa e Desenvolvimento de Tecnologias para o Setor Espacial","0001 - Nacional","0004 - Pesquisa e Desenvolvimento em Tecnologias Associadas a Veículos Espaciais","4 - Investimentos","90 - Aplicações Diretas","2 - Primária discricionária","100 - Recursos Ordinários","572 - Desenvolvimento Tecnológico e Engenharia",7365400,7365400,2356314,2342400,11.145,11.145
"981",2017,"24000 - Ministério da Ciência, Tecnologia, Inovações e Comunicações","19 - Ciência e Tecnologia","24205 - Agência Espacial Brasileira","2056 - Política Espacial","20VB - Pesquisa e Desenvolvimento de Tecnologias para o Setor Espacial","0001 - Nacional","0007 - Desenvolvimento de Competências e Capital Humano para o Setor Espacial","3 - Outras Despesas Correntes","50 - Transferências a Instituições Privadas sem Fins Lucrativos","2 - Primária discricionária","100 - Recursos Ordinários","572 - Desenvolvimento Tecnológico e Engenharia",0,0,476.505,476.505,476.505,476.505
"982",2017,"24000 - Ministério da Ciência, Tecnologia, Inovações e Comunicações","19 - Ciência e Tecnologia","24205 - Agência Espacial Brasileira","2056 - Política Espacial","20VB - Pesquisa e Desenvolvimento de Tecnologias para o Setor Espacial","0001 - Nacional","0007 - Desenvolvimento de Competências e Capital Humano para o Setor Espacial","3 - Outras Despesas Correntes","90 - Aplicações Diretas","2 - Primária discricionária","100 - Recursos Ordinários","572 - Desenvolvimento Tecnológico e Engenharia",1290000,1262765,587.385,564.385,199.615,190.87
"983",2017,"24000 - Ministério da Ciência, Tecnologia, Inovações e Comunicações","19 - Ciência e Tecnologia","24205 - Agência Espacial Brasileira","2056 - Política Espacial","20VB - Pesquisa e Desenvolvimento de Tecnologias para o Setor Espacial","0001 - Nacional","0007 - Desenvolvimento de Competências e Capital Humano para o Setor Espacial","4 - Investimentos","90 - Aplicações Diretas","2 - Primária discricionária","100 - Recursos Ordinários","572 - Desenvolvimento Tecnológico e Engenharia",774,774,0,0,0,0
"984",2017,"24000 - Ministério da Ciência, Tecnologia, Inovações e Comunicações","19 - Ciência e Tecnologia","24205 - Agência Espacial Brasileira","2056 - Política Espacial","20VB - Pesquisa e Desenvolvimento de Tecnologias para o Setor Espacial","0001 - Nacional","0008 - Pesquisa, Desenvolvimento e Inovação no Centro de Estudo e Monitoramento Brasileiro do Clima Espacial (EMBRACE)","3 - Outras Despesas Correntes","90 - Aplicações Diretas","2 - Primária discricionária","100 - Recursos Ordinários","572 - Desenvolvimento Tecnológico e Engenharia",1965000,1923514,1363173,1350767,1030141,1030141
"985",2017,"24000 - Ministério da Ciência, Tecnologia, Inovações e Comunicações","19 - Ciência e Tecnologia","24205 - Agência Espacial Brasileira","2056 - Política Espacial","20VB - Pesquisa e Desenvolvimento de Tecnologias para o Setor Espacial","0001 - Nacional","0008 - Pesquisa, Desenvolvimento e Inovação no Centro de Estudo e Monitoramento Brasileiro do Clima Espacial (EMBRACE)","4 - Investimentos","90 - Aplicações Diretas","2 - Primária discricionária","100 - Recursos Ordinários","572 - Desenvolvimento Tecnológico e Engenharia",1905500,1905500,595.91,455.586,455.586,455.586
"986",2017,"24000 - Ministério da Ciência, Tecnologia, Inovações e Comunicações","19 - Ciência e Tecnologia","24205 - Agência Espacial Brasileira","2056 - Política Espacial","20VB - Pesquisa e Desenvolvimento de Tecnologias para o Setor Espacial","0001 - Nacional","0009 - Pesquisa e Desenvolvimento em Aeronomia, Astrofísica e Geofísica Espacial","3 - Outras Despesas Correntes","90 - Aplicações Diretas","2 - Primária discricionária","100 - Recursos Ordinários","572 - Desenvolvimento Tecnológico e Engenharia",1665300,1630141,719.231,690.348,579.561,579.561
"987",2017,"24000 - Ministério da Ciência, Tecnologia, Inovações e Comunicações","19 - Ciência e Tecnologia","24205 - Agência Espacial Brasileira","2056 - Política Espacial","20VB - Pesquisa e Desenvolvimento de Tecnologias para o Setor Espacial","0001 - Nacional","0009 - Pesquisa e Desenvolvimento em Aeronomia, Astrofísica e Geofísica Espacial","4 - Investimentos","90 - Aplicações Diretas","2 - Primária discricionária","100 - Recursos Ordinários","572 - Desenvolvimento Tecnológico e Engenharia",1755800,1755800,446.736,138.933,66.15,66.15
"988",2017,"24000 - Ministério da Ciência, Tecnologia, Inovações e Comunicações","19 - Ciência e Tecnologia","24205 - Agência Espacial Brasileira","2056 - Política Espacial","20VC - Desenvolvimento, Lançamento e Operação de Satélites, com a Infraestrutura Associada","0001 - Nacional","000A - Desenvolvimento da missão SCD-Hidro","3 - Outras Despesas Correntes","90 - Aplicações Diretas","2 - Primária discricionária","100 - Recursos Ordinários","572 - Desenvolvimento Tecnológico e Engenharia",100,97.888,0,0,0,0
"989",2017,"24000 - Ministério da Ciência, Tecnologia, Inovações e Comunicações","19 - Ciência e Tecnologia","24205 - Agência Espacial Brasileira","2056 - Política Espacial","20VC - Desenvolvimento, Lançamento e Operação de Satélites, com a Infraestrutura Associada","0001 - Nacional","000B - Desenvolvimento e Lançamento do Satélite Sino-Brasileiro CBERS-4A","3 - Outras Despesas Correntes","50 - Transferências a Instituições Privadas sem Fins Lucrativos","2 - Primária discricionária","100 - Recursos Ordinários","572 - Desenvolvimento Tecnológico e Engenharia",11550000,11306152,1544590,1544590,1544590,1544590
"990",2017,"24000 - Ministério da Ciência, Tecnologia, Inovações e Comunicações","19 - Ciência e Tecnologia","24205 - Agência Espacial Brasileira","2056 - Política Espacial","20VC - Desenvolvimento, Lançamento e Operação de Satélites, com a Infraestrutura Associada","0001 - Nacional","000B - Desenvolvimento e Lançamento do Satélite Sino-Brasileiro CBERS-4A","3 - Outras Despesas Correntes","90 - Aplicações Diretas","2 - Primária discricionária","100 - Recursos Ordinários","572 - Desenvolvimento Tecnológico e Engenharia",7206000,7053864,2871517,2814939,2541887,2541887
"991",2017,"24000 - Ministério da Ciência, Tecnologia, Inovações e Comunicações","19 - Ciência e Tecnologia","24205 - Agência Espacial Brasileira","2056 - Política Espacial","20VC - Desenvolvimento, Lançamento e Operação de Satélites, com a Infraestrutura Associada","0001 - Nacional","000B - Desenvolvimento e Lançamento do Satélite Sino-Brasileiro CBERS-4A","4 - Investimentos","50 - Transferências a Instituições Privadas sem Fins Lucrativos","2 - Primária discricionária","100 - Recursos Ordinários","572 - Desenvolvimento Tecnológico e Engenharia",20400000,20400000,7119793,7119793,7119793,7119793
"992",2017,"24000 - Ministério da Ciência, Tecnologia, Inovações e Comunicações","19 - Ciência e Tecnologia","24205 - Agência Espacial Brasileira","2056 - Política Espacial","20VC - Desenvolvimento, Lançamento e Operação de Satélites, com a Infraestrutura Associada","0001 - Nacional","000B - Desenvolvimento e Lançamento do Satélite Sino-Brasileiro CBERS-4A","4 - Investimentos","90 - Aplicações Diretas","2 - Primária discricionária","100 - Recursos Ordinários","572 - Desenvolvimento Tecnológico e Engenharia",30844000,30844000,64851302,57550434,26560034,21067685
"993",2017,"24000 - Ministério da Ciência, Tecnologia, Inovações e Comunicações","19 - Ciência e Tecnologia","24205 - Agência Espacial Brasileira","2056 - Política Espacial","20VC - Desenvolvimento, Lançamento e Operação de Satélites, com a Infraestrutura Associada","0001 - Nacional","000D - Recepção, Armazenamento, Processamento e Distribuição de Dados de Satélites","3 - Outras Despesas Correntes","90 - Aplicações Diretas","2 - Primária discricionária","100 - Recursos Ordinários","572 - Desenvolvimento Tecnológico e Engenharia",4257900,4168005,2087557,2080768,1958313,1958313
"994",2017,"24000 - Ministério da Ciência, Tecnologia, Inovações e Comunicações","19 - Ciência e Tecnologia","24205 - Agência Espacial Brasileira","2056 - Política Espacial","20VC - Desenvolvimento, Lançamento e Operação de Satélites, com a Infraestrutura Associada","0001 - Nacional","000D - Recepção, Armazenamento, Processamento e Distribuição de Dados de Satélites","4 - Investimentos","90 - Aplicações Diretas","2 - Primária discricionária","100 - Recursos Ordinários","572 - Desenvolvimento Tecnológico e Engenharia",829.6,829.6,122,0,0,0
"995",2017,"24000 - Ministério da Ciência, Tecnologia, Inovações e Comunicações","19 - Ciência e Tecnologia","24205 - Agência Espacial Brasileira","2056 - Política Espacial","20VC - Desenvolvimento, Lançamento e Operação de Satélites, com a Infraestrutura Associada","0001 - Nacional","0001 - Funcionamento e Atualização do Laboratório de Integração e Testes","3 - Outras Despesas Correntes","90 - Aplicações Diretas","2 - Primária discricionária","100 - Recursos Ordinários","572 - Desenvolvimento Tecnológico e Engenharia",1806700,1768562,704.572,703.178,581.553,581.553
"996",2017,"24000 - Ministério da Ciência, Tecnologia, Inovações e Comunicações","19 - Ciência e Tecnologia","24205 - Agência Espacial Brasileira","2056 - Política Espacial","20VC - Desenvolvimento, Lançamento e Operação de Satélites, com a Infraestrutura Associada","0001 - Nacional","0001 - Funcionamento e Atualização do Laboratório de Integração e Testes","3 - Outras Despesas Correntes","91 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos F/S","2 - Primária discricionária","100 - Recursos Ordinários","572 - Desenvolvimento Tecnológico e Engenharia",63,63,5,5,0,0
"997",2017,"24000 - Ministério da Ciência, Tecnologia, Inovações e Comunicações","19 - Ciência e Tecnologia","24205 - Agência Espacial Brasileira","2056 - Política Espacial","20VC - Desenvolvimento, Lançamento e Operação de Satélites, com a Infraestrutura Associada","0001 - Nacional","0001 - Funcionamento e Atualização do Laboratório de Integração e Testes","4 - Investimentos","90 - Aplicações Diretas","2 - Primária discricionária","100 - Recursos Ordinários","572 - Desenvolvimento Tecnológico e Engenharia",1058600,1058600,1495446,1470580,54.585,54.585
"998",2017,"24000 - Ministério da Ciência, Tecnologia, Inovações e Comunicações","19 - Ciência e Tecnologia","24205 - Agência Espacial Brasileira","2056 - Política Espacial","20VC - Desenvolvimento, Lançamento e Operação de Satélites, com a Infraestrutura Associada","0001 - Nacional","0002 - Desenvolvimento e Lançamento de Satélites Científicos","3 - Outras Despesas Correntes","50 - Transferências a Instituições Privadas sem Fins Lucrativos","2 - Primária discricionária","100 - Recursos Ordinários","572 - Desenvolvimento Tecnológico e Engenharia",383.3,375.209,0,0,0,0
"999",2017,"24000 - Ministério da Ciência, Tecnologia, Inovações e Comunicações","19 - Ciência e Tecnologia","24205 - Agência Espacial Brasileira","2056 - Política Espacial","20VC - Desenvolvimento, Lançamento e Operação de Satélites, com a Infraestrutura Associada","0001 - Nacional","0002 - Desenvolvimento e Lançamento de Satélites Científicos","3 - Outras Despesas Correntes","90 - Aplicações Diretas","2 - Primária discricionária","100 - Recursos Ordinários","572 - Desenvolvimento Tecnológico e Engenharia",611.4,598.491,116.828,116.828,116.828,116.828
"1000",2017,"24000 - Ministério da Ciência, Tecnologia, Inovações e Comunicações","19 - Ciência e Tecnologia","24205 - Agência Espacial Brasileira","2056 - Política Espacial","20VC - Desenvolvimento, Lançamento e Operação de Satélites, com a Infraestrutura Associada","0001 - Nacional","0002 - Desenvolvimento e Lançamento de Satélites Científicos","4 - Investimentos","50 - Transferências a Instituições Privadas sem Fins Lucrativos","2 - Primária discricionária","100 - Recursos Ordinários","572 - Desenvolvimento Tecnológico e Engenharia",1770400,1770400,0,0,0,0
"1001",2017,"24000 - Ministério da Ciência, Tecnologia, Inovações e Comunicações","19 - Ciência e Tecnologia","24205 - Agência Espacial Brasileira","2056 - Política Espacial","20VC - Desenvolvimento, Lançamento e Operação de Satélites, com a Infraestrutura Associada","0001 - Nacional","0002 - Desenvolvimento e Lançamento de Satélites Científicos","4 - Investimentos","90 - Aplicações Diretas","2 - Primária discricionária","100 - Recursos Ordinários","572 - Desenvolvimento Tecnológico e Engenharia",73,73,0,0,0,0
"1002",2017,"24000 - Ministério da Ciência, Tecnologia, Inovações e Comunicações","19 - Ciência e Tecnologia","24205 - Agência Espacial Brasileira","2056 - Política Espacial","20VC - Desenvolvimento, Lançamento e Operação de Satélites, com a Infraestrutura Associada","0001 - Nacional","0005 - Desenvolvimento dos Satélites da Série Amazonia","3 - Outras Despesas Correntes","50 - Transferências a Instituições Privadas sem Fins Lucrativos","2 - Primária discricionária","100 - Recursos Ordinários","572 - Desenvolvimento Tecnológico e Engenharia",2073500,2029723,0,0,0,0
"1003",2017,"24000 - Ministério da Ciência, Tecnologia, Inovações e Comunicações","19 - Ciência e Tecnologia","24205 - Agência Espacial Brasileira","2056 - Política Espacial","20VC - Desenvolvimento, Lançamento e Operação de Satélites, com a Infraestrutura Associada","0001 - Nacional","0005 - Desenvolvimento dos Satélites da Série Amazonia","3 - Outras Despesas Correntes","90 - Aplicações Diretas","2 - Primária discricionária","100 - Recursos Ordinários","572 - Desenvolvimento Tecnológico e Engenharia",10726000,10499549,3056440,3045783,2372867,2372867
"1004",2017,"24000 - Ministério da Ciência, Tecnologia, Inovações e Comunicações","19 - Ciência e Tecnologia","24205 - Agência Espacial Brasileira","2056 - Política Espacial","20VC - Desenvolvimento, Lançamento e Operação de Satélites, com a Infraestrutura Associada","0001 - Nacional","0005 - Desenvolvimento dos Satélites da Série Amazonia","4 - Investimentos","50 - Transferências a Instituições Privadas sem Fins Lucrativos","2 - Primária discricionária","100 - Recursos Ordinários","572 - Desenvolvimento Tecnológico e Engenharia",14563500,14563500,0,0,0,0
"1005",2017,"24000 - Ministério da Ciência, Tecnologia, Inovações e Comunicações","19 - Ciência e Tecnologia","24205 - Agência Espacial Brasileira","2056 - Política Espacial","20VC - Desenvolvimento, Lançamento e Operação de Satélites, com a Infraestrutura Associada","0001 - Nacional","0005 - Desenvolvimento dos Satélites da Série Amazonia","4 - Investimentos","90 - Aplicações Diretas","2 - Primária discricionária","100 - Recursos Ordinários","572 - Desenvolvimento Tecnológico e Engenharia",31422000,31422000,16857958,12401444,8789805,8789805
"1006",2017,"24000 - Ministério da Ciência, Tecnologia, Inovações e Comunicações","19 - Ciência e Tecnologia","24205 - Agência Espacial Brasileira","2056 - Política Espacial","20VC - Desenvolvimento, Lançamento e Operação de Satélites, com a Infraestrutura Associada","0001 - Nacional","0006 - Rastreio e Controle de Satélites","3 - Outras Despesas Correntes","90 - Aplicações Diretas","2 - Primária discricionária","100 - Recursos Ordinários","572 - Desenvolvimento Tecnológico e Engenharia",815.1,797.891,547.835,547.801,502.378,497.312
"1007",2017,"24000 - Ministério da Ciência, Tecnologia, Inovações e Comunicações","19 - Ciência e Tecnologia","24205 - Agência Espacial Brasileira","2056 - Política Espacial","20VC - Desenvolvimento, Lançamento e Operação de Satélites, com a Infraestrutura Associada","0001 - Nacional","0006 - Rastreio e Controle de Satélites","4 - Investimentos","90 - Aplicações Diretas","2 - Primária discricionária","100 - Recursos Ordinários","572 - Desenvolvimento Tecnológico e Engenharia",457.7,457.7,62.099,14.099,8.449,8.449
"1008",2017,"24000 - Ministério da Ciência, Tecnologia, Inovações e Comunicações","19 - Ciência e Tecnologia","24205 - Agência Espacial Brasileira","2056 - Política Espacial","20VC - Desenvolvimento, Lançamento e Operação de Satélites, com a Infraestrutura Associada","0001 - Nacional","0008 - Desenvolvimento da Missão SABIA-Mar","3 - Outras Despesas Correntes","90 - Aplicações Diretas","2 - Primária discricionária","100 - Recursos Ordinários","572 - Desenvolvimento Tecnológico e Engenharia",500,489.443,0,0,0,0
"1009",2017,"24000 - Ministério da Ciência, Tecnologia, Inovações e Comunicações","19 - Ciência e Tecnologia","24205 - Agência Espacial Brasileira","2056 - Política Espacial","20VC - Desenvolvimento, Lançamento e Operação de Satélites, com a Infraestrutura Associada","0001 - Nacional","0009 - Concepção e Análise de Novas Missões Espaciais Alinhadas com o PNAE","3 - Outras Despesas Correntes","90 - Aplicações Diretas","2 - Primária discricionária","100 - Recursos Ordinários","572 - Desenvolvimento Tecnológico e Engenharia",100,97.888,0,0,0,0
"1010",2017,"24000 - Ministério da Ciência, Tecnologia, Inovações e Comunicações","19 - Ciência e Tecnologia","24205 - Agência Espacial Brasileira","2056 - Política Espacial","154L - Implementação do Plano de Absorção e Transferência de Tecnologia no Âmbito do Satélite Geoestacionário de Defesa e Comunicações Estratégicas - SGDC","0001 - Nacional","0000 - Implementação do Plano de Absorção e Transferência de Tecnologia no Âmbito do Satélite Geoestacionário de Defesa e Comunicações Estratégicas - SGDC - Despesas Diversas","3 - Outras Despesas Correntes","90 - Aplicações Diretas","2 - Primária discricionária","100 - Recursos Ordinários","572 - Desenvolvimento Tecnológico e Engenharia",18159158,17775776,0,0,0,0
"1011",2017,"24000 - Ministério da Ciência, Tecnologia, Inovações e Comunicações","19 - Ciência e Tecnologia","24205 - Agência Espacial Brasileira","2056 - Política Espacial","154L - Implementação do Plano de Absorção e Transferência de Tecnologia no Âmbito do Satélite Geoestacionário de Defesa e Comunicações Estratégicas - SGDC","0001 - Nacional","0000 - Implementação do Plano de Absorção e Transferência de Tecnologia no Âmbito do Satélite Geoestacionário de Defesa e Comunicações Estratégicas - SGDC - Despesas Diversas","4 - Investimentos","90 - Aplicações Diretas","2 - Primária discricionária","100 - Recursos Ordinários","572 - Desenvolvimento Tecnológico e Engenharia",18159159,18159159,0,0,0,0
"1012",2017,"24000 - Ministério da Ciência, Tecnologia, Inovações e Comunicações","19 - Ciência e Tecnologia","24205 - Agência Espacial Brasileira","2056 - Política Espacial","154L - Implementação do Plano de Absorção e Transferência de Tecnologia no Âmbito do Satélite Geoestacionário de Defesa e Comunicações Estratégicas - SGDC","0001 - Nacional","0001 - Implementação do Plano de Absorção e Transferência de Tecnologia no Âmbito do Satélite Geoestacionário de Defesa e Comunicações Estratégicas - SGDC (Monitoramento)","3 - Outras Despesas Correntes","90 - Aplicações Diretas","2 - Primária discricionária","100 - Recursos Ordinários","572 - Desenvolvimento Tecnológico e Engenharia",0,0,2e+06,0,0,0
"1013",2017,"24000 - Ministério da Ciência, Tecnologia, Inovações e Comunicações","19 - Ciência e Tecnologia","24205 - Agência Espacial Brasileira","2106 - Programa de Gestão e Manutenção do Ministério da Ciência, Tecnologia, Inovações e Comunicações","00M1 - Benefícios Assistenciais decorrentes do Auxílio-Funeral e Natalidade","0053 - No Distrito Federal","0001 - Auxílio-Funeral e Natalidade de Civis","3 - Outras Despesas Correntes","90 - Aplicações Diretas","1 - Primária obrigatória","100 - Recursos Ordinários","331 - Proteção e Benefícios ao Trabalhador",21.204,21.204,21.204,0,0,0
"1014",2017,"24000 - Ministério da Ciência, Tecnologia, Inovações e Comunicações","19 - Ciência e Tecnologia","24205 - Agência Espacial Brasileira","2106 - Programa de Gestão e Manutenção do Ministério da Ciência, Tecnologia, Inovações e Comunicações","09HB - Contribuição da União, de suas Autarquias e Fundações para o Custeio do Regime de Previdência dos Servidores Públicos Federais","0053 - No Distrito Federal","0000 - Contribuição da União, de suas Autarquias e Fundações para o Custeio do Regime de Previdência dos Servidores Públicos Federais","1 - Pessoal e Encargos Sociais","91 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos F/S","0 - Financeira","100 - Recursos Ordinários","846 - Outros Encargos Especiais",1168748,1168748,1218406,1198554,1198554,1198554
"1015",2017,"24000 - Ministério da Ciência, Tecnologia, Inovações e Comunicações","19 - Ciência e Tecnologia","24205 - Agência Espacial Brasileira","2106 - Programa de Gestão e Manutenção do Ministério da Ciência, Tecnologia, Inovações e Comunicações","20TP - Pessoal Ativo da União","0053 - No Distrito Federal","0000 - Pessoal Ativo da União","1 - Pessoal e Encargos Sociais","90 - Aplicações Diretas","1 - Primária obrigatória","100 - Recursos Ordinários","122 - Administração Geral",8654000,8654000,11732386,11533399,11533399,11533399
"1016",2017,"24000 - Ministério da Ciência, Tecnologia, Inovações e Comunicações","19 - Ciência e Tecnologia","24205 - Agência Espacial Brasileira","2106 - Programa de Gestão e Manutenção do Ministério da Ciência, Tecnologia, Inovações e Comunicações","20TP - Pessoal Ativo da União","0053 - No Distrito Federal","0000 - Pessoal Ativo da União","1 - Pessoal e Encargos Sociais","91 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos F/S","1 - Primária obrigatória","100 - Recursos Ordinários","122 - Administração Geral",1240680,1240680,379.172,376.643,376.643,376.643
"1017",2017,"24000 - Ministério da Ciência, Tecnologia, Inovações e Comunicações","19 - Ciência e Tecnologia","24205 - Agência Espacial Brasileira","2106 - Programa de Gestão e Manutenção do Ministério da Ciência, Tecnologia, Inovações e Comunicações","216H - Ajuda de Custo para Moradia ou Auxílio-Moradia a Agentes Públicos","0001 - Nacional","0000 - Ajuda de Custo para Moradia ou Auxílio-Moradia a Agentes Públicos","3 - Outras Despesas Correntes","90 - Aplicações Diretas","2 - Primária discricionária","100 - Recursos Ordinários","122 - Administração Geral",100,97.889,97.889,60.011,60.011,60.011
"1018",2017,"24000 - Ministério da Ciência, Tecnologia, Inovações e Comunicações","19 - Ciência e Tecnologia","24205 - Agência Espacial Brasileira","2106 - Programa de Gestão e Manutenção do Ministério da Ciência, Tecnologia, Inovações e Comunicações","2000 - Administração da Unidade","0001 - Nacional","0001 - Capacitação de Servidores Públicos Federais em Processo de Qualificação e Requalificação","3 - Outras Despesas Correntes","90 - Aplicações Diretas","2 - Primária discricionária","100 - Recursos Ordinários","122 - Administração Geral",600,587.333,307.057,290.928,215.223,215.223
"1019",2017,"24000 - Ministério da Ciência, Tecnologia, Inovações e Comunicações","19 - Ciência e Tecnologia","24205 - Agência Espacial Brasileira","2106 - Programa de Gestão e Manutenção do Ministério da Ciência, Tecnologia, Inovações e Comunicações","2000 - Administração da Unidade","0001 - Nacional","0002 - Outras Despesas Administrativas","3 - Outras Despesas Correntes","90 - Aplicações Diretas","2 - Primária discricionária","100 - Recursos Ordinários","122 - Administração Geral",9800000,9593099,9795042,9666879,8088918,8072227
"1020",2017,"24000 - Ministério da Ciência, Tecnologia, Inovações e Comunicações","19 - Ciência e Tecnologia","24205 - Agência Espacial Brasileira","2106 - Programa de Gestão e Manutenção do Ministério da Ciência, Tecnologia, Inovações e Comunicações","2000 - Administração da Unidade","0001 - Nacional","0002 - Outras Despesas Administrativas","3 - Outras Despesas Correntes","91 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos F/S","2 - Primária discricionária","100 - Recursos Ordinários","122 - Administração Geral",0,0,78.333,78.332,42.271,42.271
"1021",2017,"24000 - Ministério da Ciência, Tecnologia, Inovações e Comunicações","19 - Ciência e Tecnologia","24205 - Agência Espacial Brasileira","2106 - Programa de Gestão e Manutenção do Ministério da Ciência, Tecnologia, Inovações e Comunicações","2000 - Administração da Unidade","0001 - Nacional","0002 - Outras Despesas Administrativas","4 - Investimentos","90 - Aplicações Diretas","2 - Primária discricionária","100 - Recursos Ordinários","122 - Administração Geral",9395026,9395026,8420338,5779782,59.575,59.575
"1022",2017,"24000 - Ministério da Ciência, Tecnologia, Inovações e Comunicações","19 - Ciência e Tecnologia","24205 - Agência Espacial Brasileira","2106 - Programa de Gestão e Manutenção do Ministério da Ciência, Tecnologia, Inovações e Comunicações","2004 - Assistência Médica e Odontológica aos Servidores Civis, Empregados, Militares e seus Dependentes","0053 - No Distrito Federal","0001 - Assistência Médica e Odontológica de Civis - Complementação da União","3 - Outras Despesas Correntes","90 - Aplicações Diretas","1 - Primária obrigatória","100 - Recursos Ordinários","301 - Atenção Básica",72.924,72.924,154.843,147.712,123.785,123.785
"1023",2017,"24000 - Ministério da Ciência, Tecnologia, Inovações e Comunicações","19 - Ciência e Tecnologia","24205 - Agência Espacial Brasileira","2106 - Programa de Gestão e Manutenção do Ministério da Ciência, Tecnologia, Inovações e Comunicações","2004 - Assistência Médica e Odontológica aos Servidores Civis, Empregados, Militares e seus Dependentes","0053 - No Distrito Federal","0002 - Exames Periódicos - Civis","3 - Outras Despesas Correntes","90 - Aplicações Diretas","1 - Primária obrigatória","100 - Recursos Ordinários","301 - Atenção Básica",0,0,16,15.903,15.903,15.903
"1024",2017,"24000 - Ministério da Ciência, Tecnologia, Inovações e Comunicações","19 - Ciência e Tecnologia","24205 - Agência Espacial Brasileira","2106 - Programa de Gestão e Manutenção do Ministério da Ciência, Tecnologia, Inovações e Comunicações","2010 - Assistência Pré-Escolar aos Dependentes dos Servidores Civis, Empregados e Militares","0053 - No Distrito Federal","0001 - Assistência Pré-Escolar aos Dependentes dos Servidores Civis e de Empregados","3 - Outras Despesas Correntes","90 - Aplicações Diretas","1 - Primária obrigatória","100 - Recursos Ordinários","331 - Proteção e Benefícios ao Trabalhador",14.448,14.448,74.448,60.483,60.483,60.483
