"","Código","Empresa","ANO","COD&ANO","col","1. DEC Apurada","1.1. DEC Limite","1.2. DEC V8","2. FEC Apurada","2.1. FEC Limite","2.2. FEC V8","5. DGC","6. UC Total","7. UC AT","8. UC MT","9. UC BT","10. Mercado Total","11. Mercado AT","12. Mercado MT","13. Mercado BT","14. Peso AT","15. Peso MT","16. Peso BT","18. Custos Operacionais","18.0. Ind Salarial","18.1. Custos Operacionais H","18.2. Pessoal","18.3. Materiais","18.4. Serv Terceiros","18.5. Seguros","18.6. Tributos","18.7. Outros","18.8. Estagiario","18.9. Comunicacao","19. Cond. Trab.","19.1. Cond. Trab. H","19.3. Cond. Civeis H","19.5. Cond. Fiscais H","19.7. Cond. Ambientais H","19.9. Cond. Outras H","20. Contrib. CCEE","20.1. Contrib. CCEE H","21. Custos de Desativacao","21.1. Custos de Desativacao H","23. QRR","24. RC","25. Remuneracao OE","26. Ligacoes PLPT","26.1. Ligacoes PLPT sobre UC","27. Demanda Total","28. Demanda AT","29. Demanda MT","30. Demanda BT","34. PNT Medidas","35. Meta PNT","37. Rede","38. Rede BT","39. Rede MT","40. Rede AT","40.1. Rede 69","40.2. Rede 88_138","40.3. Rede 230","41. Rede Aerea","42. Rede Sub","43. Trafos Distribuicao","45. Trafos AT","45.1. Trafos 69","45.2. Trafos 88_138","45.3. Trafos 230","46. Subestacoes MT","47. Subestacoes AT","47.1. Subestacoes 69","47.2. Subestacoes 88_138","47.3. Subestacoes 230","48. MVA Total","49. MVA MT","50. MVA AT","50.1. MVA 69","50.2. MVA 88_138","50.3. MVA 230","51.1. Precipitacao","51.2. Descargas","51.3.1. Veg Urbana Ausente","51.3.2. Veg Urbana 0,25-5m","51.3.3. Veg Urbana 5-20m","51.3.4. Veg Urbana 20-30m","51.3.5. Veg Urbana 30-50m","51.3.6. Veg Urbana Nao Clas","51.3.7. Veg Rural Ausente","51.3.8. Veg Rural 0,25-5m","51.3.9. Veg Rural 5-20m","51.3.10. Veg Rural 20-30m","51.3.11. Veg Rural 30-50m","51.3.12. Veg Rural Nao Clas","51.3.13. Altura Ponderada Urb","51.3.14. Altura Ponderada Rural","51.4. Declividade","51.5. Pavimentacao","51.5.1. Acessos Pavimentados","51.5.2. Acesso Nao Pavimentado","51.5.3. Interseccoes Pav","51.5.4. Interseccoes Nao Pav","51.6. Area Atuacao","51.6.1. Area Atuacao Rur","51.6.2. Area Atuacao Urb","51.7. Irradiacao","51.8. Queimadas","51.9. Temperatura","51.10. Área de Conservação","51.11. Terras Indígenas","57. Potencia GD","58. UC GD","59. Potencia GD por Demanda Tot","60. UC GD por UC Total","61. Compensacoes Q","62. Compensacoes Reais"
"445","D39","DME-PC",2006,"2006D39",9,3.26,12,NA,7.06,13,NA,0.407371794871795,58436,NA,NA,NA,341635.587000005,NA,182078.446000001,159557.141000004,NA,0.328066830717019,0.671933169282981,28896275.5226301,1.02035278918184,14214228.38,9584710.51,1531752.21,2717752.54,34622.81,87386.55,258003.76,NA,NA,454227.990974388,339774.445504316,NA,NA,NA,NA,NA,NA,NA,NA,6803244.28697286,9877942.35458447,401435.664189913,NA,NA,NA,NA,NA,NA,NA,NA,1245.25653916331,507.79,727.028666666665,10,7.8,2.2,NA,1240.03760291499,5.21893624832231,1864.33333333334,7,5,2,NA,NA,3,2,1,NA,163,NA,163,73,90,NA,1533.5,6.43892002105713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.73371792,0.735540876,NA,NA,NA,NA,528.8098145,NA,NA,NA,NA,19.3727472253149,NA,NA,NA,NA,NA,NA,NA,NA
"446","D40","ENERGISA BO",2006,"2006D40",9,14.39,20.35,NA,10.35,21.57,NA,0.593479204327605,145601,NA,NA,NA,613603.838000014,209322.220000001,170461.514000002,233820.10400001,0.0619429179994828,0.222311403586416,0.715745678414101,39294602.4025291,0.876782605083124,16963534.83,9506120.57,1049148.46,4928475.76,62007,545835.86,871947.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8815446.08712137,8645088.91407153,1345055.29616585,1399,0.0100469672378381,NA,NA,NA,NA,NA,NA,4682.95111754294,2681,1996,3.21,3.21,NA,NA,4679.97555877147,2.97555877146861,2306,2,2,NA,NA,NA,1,1,NA,NA,25,NA,25,25,NA,NA,704,0.54295802116394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.758095264,0.484813138,NA,NA,NA,NA,2033.70813,NA,NA,NA,NA,23.9243499829786,NA,NA,NA,NA,NA,NA,NA,NA
"447","D41","EDEVP",2006,"2006D41",9,7.9,13.85,NA,9.06,18.43,NA,0.530993455576863,146894,NA,NA,NA,637166.616500014,4365.81550000168,209726.550000002,423074.25100001,0.00113461550644167,0.246009345860249,0.752856038633309,58914988.6939337,1.02035278918184,28989828.74,12797586.67,1891499.42,11978310.88,221441.99,1585640.24,515349.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14968367.794378,13257846.4720403,2391936.07516338,970,0.0067348015663621,NA,NA,NA,NA,NA,NA,6783.96,1604.69,5179.27,30.36,NA,30.36,NA,6783.96,NA,6429,29,NA,29,NA,18,11,NA,11,NA,458.44,81.91,376.53,NA,376.53,NA,1332.75,7.881544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.032089,0.368037167,NA,NA,NA,NA,7655.3285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"448","D42","BRAGANTINA",2006,"2006D42",9,8.55,14.79,NA,10.21,25.32,NA,0.490665926445754,110646,NA,NA,NA,797829.702000007,229847.201000001,249052.939000002,318929.562000004,0.0158347062371342,0.248188922571528,0.735976371191338,55848642.2317972,1.02035278918184,27490263.41,12995375.35,2062720.74,10183171.4,226602.84,1755483.18,266909.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12085187.443638,16309357.5520797,2152201.25130242,1291,0.0121042219451138,NA,NA,NA,NA,NA,NA,4847.25859418915,1274.72,3475.52,71.31,NA,71.31,NA,4798.74929709458,48.5092970945751,6789,16,3,13,NA,10,6,1,5,NA,390.1,77.25,312.85,33.3,279.55,NA,1458.43005371094,6.35131406784058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.07842541,0.534304478,NA,NA,NA,NA,3522.005371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"449","D43","JOAOCESA",2006,"2006D43",9,17.92,9,NA,13.68,10,NA,1.67955555555556,2286,NA,NA,NA,11307.2750000054,NA,4862.10800000108,6445.16700000433,NA,0.307068452537585,0.692931547462415,1900613.79614284,1.02627976080518,938071.53,749071.53,26000,129000,NA,23000,11000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102965.121432995,155065.166332648,2647.5315008113,NA,NA,NA,NA,NA,NA,NA,NA,45.49,28.18,17.31,NA,NA,NA,NA,45.49,NA,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1674,7.40909099578857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.801681995,1.000000713,NA,NA,NA,NA,14.55285263,NA,NA,NA,NA,17.8480641928308,NA,NA,NA,NA,NA,NA,NA,NA
"450","D44","EFLUL",2006,"2006D44",9,7.21,22,NA,10.83,15,NA,0.524863636363636,4226,NA,NA,NA,59508.2635000055,NA,45619.7770000012,13888.4865000044,NA,0.499459722251973,0.500540277748027,6457843.44472484,1.02627976080518,3188979.35,2300979.35,179000,615000,9000,69000,16000,NA,NA,217339.231737561,162575.443207611,NA,NA,NA,NA,NA,NA,NA,NA,506431.163348943,764216.316328923,11632.9880297699,NA,NA,NA,NA,NA,NA,NA,NA,198.34,94.7,103.64,NA,NA,NA,NA,198.34,NA,217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1513,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.433468819,0.512564258,NA,NA,NA,NA,137.8794403,NA,NA,NA,NA,18.6121168468222,NA,NA,NA,NA,NA,NA,NA,NA
"451","D45","ELEKTRO",2006,"2006D45",9,10.17,11.37,NA,6.74,9.8,NA,0.791107102471595,1954385,NA,NA,NA,12634063.831,3121590.696,4200930.717,5311542.418,0.0401019362006984,0.321578002960363,0.638320060838938,696507512.902789,1.02035278918184,342604115.34,163295342.12,23424796.63,133623575.91,1804976.14,1861825.4,18593599.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,358491743.898668,441431396.118844,29967907.0194835,23022,0.012087539365097,NA,NA,NA,NA,NA,NA,99896.7610882222,21575.55,78254.92,1359.545,675.005,684.54,NA,99863.6155441111,33.1455441110825,138278,174,39,135,NA,30,92,19,73,NA,3011.83,196,2815.83,266.75,2549.08,NA,1393.48999023438,8.16648864746094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.113241673,0.392084432,NA,NA,NA,NA,86584.97656,NA,NA,NA,NA,21.8918825554042,NA,NA,NA,NA,NA,NA,NA,NA
"452","D46","ELETROACRE",2006,"2006D46",9,12.45,58.36,NA,18.44,55.26,NA,0.27351315372008,152630,NA,NA,NA,492757.557000005,NA,108145.227000001,384612.330000004,NA,0.128745022500736,0.871254977499264,69924388.7917548,1.0312816205772,34684053.69,14353426.39,1354000,17349932.65,23000,1063000,540694.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14598280.8888469,24410251.4299834,1378314.73842014,11394,0.0796382241109372,NA,NA,NA,NA,NA,NA,6147.91929551827,1726.0226438381,4421.89665168017,NA,NA,NA,NA,6147.91929551827,NA,8298.79629963341,NA,NA,NA,NA,4,NA,NA,NA,NA,14,14,NA,NA,NA,NA,1854.93994140625,5.82872200012207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.652431488,0.186270173,NA,NA,NA,NA,19517.64258,NA,NA,NA,NA,25.2574939617044,NA,NA,NA,NA,NA,NA,NA,NA
"453","D47","ELETROCAR",2006,"2006D47",9,23.8,18.29,NA,14.5,22.24,NA,0.97661796751773,30673,NA,NA,NA,144441.678000005,NA,55509.1430000011,88932.5350000042,NA,0.232911685048654,0.767088314951346,15659602.5322401,1.02627976080518,7750393.65,4994541.07,891417.34,1354058.87,37169.25,298004.16,175202.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2446137.60284436,2157804.25208345,364883.822174748,41,0.001348595487139,NA,NA,NA,NA,NA,NA,2218.3925,759.6725,1458.72,31.55,31.55,NA,NA,2218.3925,NA,2057,6,6,NA,NA,NA,3,3,NA,NA,51.25,NA,51.25,51.25,NA,NA,1882.5,8.88535022735596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.394187,0.397481994,NA,NA,NA,NA,1846.275269,NA,NA,NA,NA,18.5615542855296,NA,NA,NA,NA,NA,NA,NA,NA
"454","D48","ELETROPAULO",2006,"2006D48",9,7.87,12.1,NA,5.52,8.77,NA,0.639915847602175,5468576,NA,NA,NA,38184830.07,6273061.98,12557525.56,19354242.53,0.0443084507395547,0.261702053641418,0.693989495619027,1393942263.07763,1.11207537937835,737967895.850001,370603511.680001,22322175.55,256742743.21,4636790.91,15680411.68,67982262.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,949579887.262277,1099491754.70371,48672102.077009,NA,NA,NA,NA,NA,NA,NA,NA,46362.229329549,21279.739329549,18927.09,774.12,NA,774.12,NA,43284.529329549,3077.7,192953,419,NA,419,NA,15,199,NA,199,NA,12677.78,277.5,12400.28,NA,12400.28,NA,1485.88000488281,9.22438907623291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.6581707,0.961350204,NA,NA,NA,NA,4223.233398,NA,NA,NA,NA,20.2580353318559,NA,NA,NA,NA,NA,NA,NA,NA
"455","D49","SANTAMARIA",2006,"2006D49",9,7.78,16.87,NA,4.28,17.42,NA,0.353434142497126,73431,NA,NA,NA,304150.586500005,NA,79461.2390000011,224689.347500004,NA,0.194920116925336,0.805079883074664,28521063.486414,1.02035278918184,14057672.26,6923468.68,2170269.41,4288730.37,456358.71,40220.33,178624.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10793287.9667293,12490062.9564457,1928414.000425,3724,0.0534320477502296,NA,NA,NA,NA,NA,NA,6150.70964249429,535.574,5560.92489999999,18.02,18.02,NA,NA,6123.60427124714,27.1053712471532,5088,8,6,2,NA,NA,4,3,1,NA,161.5,NA,161.5,129,32.5,NA,1172.71997070312,3.54471492767334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.37170219,0.33101699,NA,NA,NA,NA,5153.155273,NA,NA,NA,NA,24.2909655778217,NA,NA,NA,NA,NA,NA,NA,NA
"456","D50","ENERGISA MG",2006,"2006D50",9,10.92,12.42,NA,9.3,14.07,NA,0.770103931687319,331399,NA,NA,NA,1140168.77300001,181398.868000001,293006.207000002,665763.69800001,0.0615835271316263,0.200546747583768,0.737869725284606,108222649.502434,1.02035278918184,53229151.27,30747667.9,4010947.63,15531393.51,382061.49,83435.03,2473645.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45670032.6405067,38644461.9434081,10388743.033841,8315,0.0262737972983648,NA,NA,NA,NA,NA,NA,20638,2275.83065770882,18362.1693422912,970.39,475.03,495.36,NA,20638,NA,40481,48,23,25,NA,8,37,23,14,NA,1013.925,19,994.925,445.7,549.225,NA,1398.90002441406,5.67487812042236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.95472622,0.402353445,NA,NA,NA,NA,15920.33887,NA,NA,NA,NA,20.8938488506347,NA,NA,NA,NA,NA,NA,NA,NA
"457","D51","ENERGISA MS",2006,"2006D51",9,13.56,17.06,NA,10.46,14.62,NA,0.755150005693272,695120,NA,NA,NA,3121257.56200001,252965.441000001,1071502.754,1796789.36700001,0.0281636150012244,0.327758214663841,0.644078170334934,382004541.439372,0.921207295510302,170808148.36,76995765.72,11286292.61,79051308.18,341712.44,1469173.82,1663895.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,131311644.361476,187277741.304536,14518792.0108909,19399,0.0292078395473455,NA,NA,NA,NA,NA,NA,50464.9407181661,10514.576,39933.71,3627.9,427.4,3200.5,NA,50456.6133590831,8.32735908307365,30734,96,11,85,NA,41,47,6,41,NA,1588.5,151,1437.5,54,1383.5,NA,1337.81005859375,10.4954795837402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.309700966,0.188828277,NA,NA,NA,NA,124480.3359,NA,NA,NA,NA,23.6336886986639,NA,NA,NA,NA,NA,NA,NA,NA
"458","D52","ENF",2006,"2006D52",9,18.76,19,NA,12.34,23,NA,0.761945080091533,85181,NA,NA,NA,286620.544000012,NA,81500.5880000023,205119.95600001,NA,0.145180571070111,0.854819428929889,33827771.1093406,1.02035278918184,16612149.41,5180213.43,648616.4,10148833.3,83198.66,192547.64,358739.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8103346.56078921,11678822.9985969,477251.345873562,428,0.00515842884863386,NA,NA,NA,NA,NA,NA,1089.4494290408,1073.8894290408,15.56,NA,NA,NA,NA,1089.4494290408,NA,3389,7,6,1,NA,2,5,4,1,NA,146.8,2.7,144.1,131.6,12.5,NA,1767.80004882812,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.30250168,0.435080666,NA,NA,NA,NA,817.56073,NA,NA,NA,NA,22.1745640058853,NA,NA,NA,NA,NA,NA,NA,NA
"459","D53","ENERGISA PB",2006,"2006D53",9,50.76,37.74,NA,19.4,33.51,NA,0.961961856532397,926773,NA,NA,NA,2663265.12500001,652786.415000002,601149.859000002,1409328.85100001,0.0543136897611638,0.212905404092728,0.732780906146108,234661726.814729,0.876782605083124,100803620.67,51913867.32,6423404.14,36803689.92,420989.7,125566.74,5116102.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72139621.8041382,94507447.3775797,7034398.01041798,23039,0.0260379465294793,NA,NA,NA,NA,NA,NA,54562.0144060579,24512,30050,1797.89,1797.89,NA,NA,54562.007203029,0.00720302895026022,32859,70,70,NA,NA,NA,53,53,NA,NA,737,NA,737,737,NA,NA,813.247985839844,1.89415597915649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.787188053,0.355402531,NA,NA,NA,NA,44559.21875,NA,NA,NA,NA,25.2289489963847,NA,NA,NA,NA,NA,NA,NA,NA
"460","D54","ESCELSA",2006,"2006D54",9,8.31,13.25,NA,6.34,10.77,NA,0.607921024509031,1064730,NA,NA,NA,8041042.39500001,3812706.496,1576208.08,2652127.819,0.190629669928505,0.29514076967232,0.514229560399174,394491059.028901,1.02035278918184,193779492.35,99508758.53,10827457.07,77503039.84,595060.65,1307332.14,4037844.12,NA,NA,3281588.54371993,2454714.26237716,NA,NA,NA,NA,NA,NA,NA,NA,144778064.079184,203784917.978697,11030258.884142,22830,0.0219645738266559,NA,NA,NA,NA,NA,NA,49237.4291606341,7834.4,41387.44,2605.36,1063.29,1542.07,NA,49229.634580317,7.79458031704109,58398,110,34,76,NA,22,48,23,25,NA,2562,461.3,2100.7,322.5,1778.2,NA,1224.76000976562,3.47481298446655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.60520267,0.357422215,NA,NA,NA,NA,38595.97656,NA,NA,NA,NA,23.8478100193017,NA,NA,NA,NA,NA,NA,NA,NA
"461","D55","ENERGISA SE",2006,"2006D55",9,14.04,19.3,NA,9,18.82,NA,0.602837902573054,490333,NA,NA,NA,2401495.35100001,795848.872000001,755229.044000003,850417.43500001,0.0744446139813315,0.312732706497552,0.612822679521116,159470484.492196,0.876782605083124,68542480.44,45140118.18,5670784.65,14955237.23,360212.47,166611.45,2249516.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52858309.863196,69977828.1956463,4798530.39456462,18970,0.0405614023083864,NA,NA,NA,NA,NA,NA,16647,6183,10464,968.37,961.27,NA,7.1,16647,NA,19419,33,33,NA,NA,NA,23,23,NA,NA,468.45,NA,468.45,468.45,NA,NA,997.578979492188,1.25794005393982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.890042782,0.525487847,NA,NA,NA,NA,15808.94336,NA,NA,NA,NA,25.708596785401,NA,NA,NA,NA,NA,NA,NA,NA
"462","D56","FORCEL",2006,"2006D56",9,1.09,18,NA,2.87,18,NA,0.11,5788,NA,NA,NA,28425.6155000055,NA,13503.3005000011,14922.3150000044,NA,0.223177308073553,0.776822691926447,4168337.16089229,1.02627976080518,2058629.35,1783717.67,147573.95,88424.19,14880.89,24032.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,789964.999260201,655889.279000107,47482.0728403223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1717,9.20937347412109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.19446659,0.420695323,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.1510755195109,NA,NA,NA,NA,NA,NA,NA,NA
"463","D57","HIDROPAN",2006,"2006D57",9,10.99,37.89,NA,13.34,31.78,NA,0.354905500520619,13443,NA,NA,NA,68362.5620000054,NA,30915.9410000011,37446.6210000043,NA,0.128459079124434,0.871540920875566,8714894.27223882,1.02627976080518,4312122.41,2702778.11,484065.53,877243.75,33075.01,104960.01,110000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,940003.966193601,1426349.5634864,111124.988817199,NA,NA,NA,NA,NA,NA,NA,NA,432,243,189,NA,NA,NA,NA,432,NA,312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1902.5,9.4173002243042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.350199699,0.559806586,NA,NA,NA,NA,283.4683533,NA,NA,NA,NA,19.0644428837394,NA,NA,NA,NA,NA,NA,NA,NA
"464","D58","IENERGIA",2006,"2006D58",9,9.27,14.38,NA,10.51,12.95,NA,0.728114176167027,26160,NA,NA,NA,166237.138000006,NA,81225.6900000014,85011.4480000044,NA,0.327892360068263,0.672107639931737,28829185.3326791,1.02627976080518,14234000,7018000,585000,6094000,81000,333000,123000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2355708.52244357,2401286.00507357,614228.947704432,603,0.0240978299964033,NA,NA,NA,NA,NA,NA,2068.109,823.308,1244.801,NA,NA,NA,NA,2068.109,NA,2039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1857.7099609375,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.88336658,0.277191027,NA,NA,NA,NA,1197.377686,NA,NA,NA,NA,18.8883946323652,NA,NA,NA,NA,NA,NA,NA,NA
"465","D60","LIGHT",2006,"2006D60",9,7.99,10.76,NA,6.3,9.78,NA,0.693368417451593,3458042,NA,NA,NA,25338349.831,8514806,5843533.552,10980010.279,0.132337009190517,0.248227083899426,0.619435906910057,1021683808.51198,1.04780059954901,514231435.38,228515476.74,17222364.73,231360965.63,3466291.61,9275000,24391336.67,NA,NA,40904002.8414321,30597266.4840424,NA,NA,NA,NA,NA,NA,NA,NA,673493329.556373,1028904903.30668,17588959.6419791,786,0.000207405648241604,NA,NA,NA,NA,NA,NA,63456.7003002825,31091,21022,2140.8,NA,2025,115.8,57784.8501501413,5671.85015014126,79082,279,NA,276,3,110,85,NA,84,1,8658.6,699,7959.6,NA,7759.6,200,1437.7900390625,12.4163551330566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.78548431,0.66394981,NA,NA,NA,NA,10237.91016,NA,NA,NA,NA,21.3590234988849,NA,NA,NA,NA,NA,NA,NA,NA
"466","D61","MUXFELDT",2006,"2006D61",9,8.03,24.61,NA,8.62,15.61,NA,0.439250123840952,7322,NA,NA,NA,37177.8820000054,NA,17203.4560000011,19974.4260000043,NA,0.250625352552055,0.749374647447945,2244201.40175254,1.02627976080518,1109724.24,791556.03,86437.72,159522.74,7617.31,55066.88,9523.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,344630.207575229,695725.581143942,29036.5350104787,NA,NA,NA,NA,NA,NA,NA,NA,129.5,71.24,58.26,NA,NA,NA,NA,129.5,NA,129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1866,8.68720436096191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.312871933,0.964010937,NA,NA,NA,NA,69.45746613,NA,NA,NA,NA,17.3651071056372,NA,NA,NA,NA,NA,NA,NA,NA
"467","D62","RGE",2006,"2006D62",9,19.92,20.06,NA,12.36,18.89,NA,0.823667694639744,1122810,NA,NA,NA,7074411.91400001,831823.405000002,3300164.376,2942424.13300001,0.0210455819269383,0.412675023582219,0.566279394490843,293563793.835967,1.02627976080518,145264814.69,61005476.88,8107674.58,59187274.33,1071325.76,861967.84,15031095.3,NA,NA,1430683.26394693,1070188.58890024,NA,NA,NA,NA,NA,NA,NA,NA,163372093.614318,248127829.924586,7677991.3112706,8424,0.00769573701481411,NA,NA,NA,NA,NA,NA,79191.3402161721,36850.44827,42337.75413,1477.253,1258.27,218.953,0.03,79189.7713080861,1.56890808605826,61771,86,65,20,1,6,57,41,15,1,1637.755,20.63,1617.125,1060.5,506.625,50,1841.0400390625,8.29483604431152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.634894,0.384331532,NA,NA,NA,NA,52034.66406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"468","D63","SULGIPE",2006,"2006D63",9,21.22,30.23,NA,16.76,25.28,NA,0.682463193574997,100002,NA,NA,NA,213267.615000007,29796.661000001,62711.3310000014,120759.623000005,0.0201741926934192,0.214927920159748,0.764897887146833,33568628.091045,0.876782605083124,14606982.1,7430703.29,2302113.04,4320165.77,227000,120000,207000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7598834.58095343,7024140.07976907,2499873.34060476,5814,0.0614509787341986,NA,NA,NA,NA,NA,NA,5156.66205366251,1909.92,3238.72,91.37,91.37,NA,NA,5152.65102683125,4.01102683125423,5472,5,5,NA,NA,NA,3,3,NA,NA,25,NA,25,25,NA,NA,1169.7900390625,0.750672996044159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.144367695,0.411580649,NA,NA,NA,NA,5128.860352,NA,NA,NA,NA,25.0973956553588,NA,NA,NA,NA,NA,NA,NA,NA
"469","D64","UHENPAL",2006,"2006D64",9,24.03,23.21,NA,32.01,29.69,NA,1.0567351937274,13288,NA,NA,NA,55283.9760000054,NA,14153.7670000011,41130.2090000043,NA,0.172325125491658,0.827674874508342,5055608.03883555,1.02627976080518,2506710.97,1308827.68,531436.78,552695.29,8460,88571.22,16720,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1432268.65207818,980169.02315112,367475.248661162,122,0.00927756653992395,NA,NA,NA,NA,NA,NA,1595,623,972,NA,NA,NA,NA,1595,NA,1540,NA,NA,NA,NA,1,NA,NA,NA,NA,17.5,17.5,NA,NA,NA,NA,1763.40002441406,9.36609745025635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.093473434,0.384217841,NA,NA,NA,NA,1283.367798,NA,NA,NA,NA,18.6381308970611,NA,NA,NA,NA,NA,NA,NA,NA
"470","D01","AES SUL",2007,"2007D01",10,20.57,16.75,NA,11.48,14.5,NA,1.00989191971179,1100103,NA,NA,NA,7350552.074,1043403.813,3137420.257,3169728.004,0.0197906355582132,0.395112818646829,0.585096545794958,292134494.016037,1.02627976080518,150163470.95,43624673.9599999,7348669.33,79314596.1,696905.76,663317.72,18515308.08,NA,NA,13510936.798485,10106534.9343651,NA,NA,NA,NA,NA,NA,NA,NA,165127403.022914,193355127.473666,4637714.58921612,17314,0.0161527919402102,NA,NA,NA,NA,NA,NA,61067.099,25296.099,35771,1694.97,1592.86,88.41,13.7,61067.099,NA,46998,71,65,6,NA,NA,48,42,6,NA,1317.375,NA,1317.375,1077.875,239.5,NA,1608.19995117188,10.3508653640747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.004599571,0.263068194,NA,NA,NA,NA,61506.04297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
